Datum,Kapazität in MWh,Restkapazität in MWh,Einspeisung in MWh
2030-03-14 13:00:00,11750.0,11750.0,0.0
2030-03-14 13:15:00,11750.0,11750.0,0.0
2030-03-14 13:30:00,11750.0,11750.0,0.0
2030-03-14 13:45:00,11750.0,11750.0,0.0
2030-03-14 14:00:00,11750.0,11750.0,0.0
2030-03-14 14:15:00,11750.0,11750.0,0.0
2030-03-14 14:30:00,11750.0,11750.0,0.0
2030-03-14 14:45:00,11750.0,11750.0,0.0
2030-03-14 15:00:00,11750.0,11750.0,0.0
2030-03-14 15:15:00,11750.0,11750.0,0.0
2030-03-14 15:30:00,11750.0,11750.0,0.0
2030-03-14 15:45:00,11750.0,11750.0,0.0
2030-03-14 16:00:00,11750.0,11750.0,0.0
2030-03-14 16:15:00,11750.0,11750.0,0.0
2030-03-14 16:30:00,11750.0,11750.0,0.0
2030-03-14 16:45:00,11750.0,11750.0,0.0
2030-03-14 17:00:00,11750.0,11750.0,0.0
2030-03-14 17:15:00,11750.0,11750.0,0.0
2030-03-14 17:30:00,11750.0,11750.0,0.0
2030-03-14 17:45:00,11750.0,11750.0,0.0
2030-03-14 18:00:00,11750.0,11750.0,0.0
2030-03-14 18:15:00,11750.0,11750.0,0.0
2030-03-14 18:30:00,11750.0,11750.0,0.0
2030-03-14 18:45:00,11750.0,11750.0,0.0
2030-03-14 19:00:00,11750.0,11750.0,0.0
2030-03-14 19:15:00,11750.0,11750.0,0.0
2030-03-14 19:30:00,11750.0,11750.0,0.0
2030-03-14 19:45:00,11750.0,11750.0,0.0
2030-03-14 20:00:00,11750.0,11750.0,0.0
2030-03-14 20:15:00,11750.0,11750.0,0.0
2030-03-14 20:30:00,11750.0,11750.0,0.0
2030-03-14 20:45:00,11750.0,11750.0,0.0
2030-03-14 21:00:00,11750.0,11750.0,0.0
2030-03-14 21:15:00,11750.0,11750.0,0.0
2030-03-14 21:30:00,11750.0,11750.0,0.0
2030-03-14 21:45:00,11750.0,11750.0,0.0
2030-03-14 22:00:00,11750.0,11750.0,0.0
2030-03-14 22:15:00,11750.0,11750.0,0.0
2030-03-14 22:30:00,11750.0,11750.0,0.0
2030-03-14 22:45:00,11750.0,11750.0,0.0
2030-03-14 23:00:00,11750.0,11750.0,0.0
2030-03-14 23:15:00,11750.0,11750.0,0.0
2030-03-14 23:30:00,11750.0,11750.0,0.0
2030-03-14 23:45:00,11750.0,11750.0,0.0
2030-03-15 00:00:00,11750.0,11750.0,0.0
2030-03-15 00:15:00,11750.0,11750.0,0.0
2030-03-15 00:30:00,11750.0,11750.0,0.0
2030-03-15 00:45:00,11750.0,11750.0,0.0
2030-03-15 01:00:00,11750.0,11750.0,0.0
2030-03-15 01:15:00,11750.0,11750.0,0.0
2030-03-15 01:30:00,11750.0,11750.0,0.0
2030-03-15 01:45:00,11750.0,11750.0,0.0
2030-03-15 02:00:00,11750.0,11750.0,0.0
2030-03-15 02:15:00,11750.0,11750.0,0.0
2030-03-15 02:30:00,11750.0,11750.0,0.0
2030-03-15 02:45:00,11750.0,11750.0,0.0
2030-03-15 03:00:00,11750.0,11750.0,0.0
2030-03-15 03:15:00,11750.0,11750.0,0.0
2030-03-15 03:30:00,11750.0,11750.0,0.0
2030-03-15 03:45:00,11750.0,11750.0,0.0
2030-03-15 04:00:00,11750.0,11750.0,0.0
2030-03-15 04:15:00,11750.0,11750.0,0.0
2030-03-15 04:30:00,11750.0,11750.0,0.0
2030-03-15 04:45:00,11750.0,11750.0,0.0
2030-03-15 05:00:00,11750.0,11750.0,0.0
2030-03-15 05:15:00,11750.0,11750.0,0.0
2030-03-15 05:30:00,11750.0,11750.0,0.0
2030-03-15 05:45:00,11750.0,11750.0,0.0
2030-03-15 06:00:00,11750.0,11750.0,0.0
2030-03-15 06:15:00,11750.0,11750.0,0.0
2030-03-15 06:30:00,11750.0,11750.0,0.0
2030-03-15 06:45:00,11750.0,11750.0,0.0
2030-03-15 07:00:00,11750.0,11750.0,0.0
2030-03-15 07:15:00,11750.0,11750.0,0.0
2030-03-15 07:30:00,11750.0,11750.0,0.0
2030-03-15 07:45:00,11750.0,11750.0,0.0
2030-03-15 08:00:00,11750.0,11750.0,0.0
2030-03-15 08:15:00,11750.0,11750.0,0.0
2030-03-15 08:30:00,11750.0,11750.0,0.0
2030-03-15 08:45:00,11750.0,11750.0,0.0
2030-03-15 09:00:00,11750.0,11750.0,0.0
2030-03-15 09:15:00,11750.0,11750.0,0.0
2030-03-15 09:30:00,11750.0,11750.0,0.0
2030-03-15 09:45:00,11750.0,11750.0,0.0
2030-03-15 10:00:00,11750.0,11750.0,0.0
2030-03-15 10:15:00,11750.0,11750.0,0.0
2030-03-15 10:30:00,11750.0,11750.0,0.0
2030-03-15 10:45:00,11750.0,11750.0,0.0
2030-03-15 11:00:00,11750.0,11750.0,0.0
2030-03-15 11:15:00,11750.0,11750.0,0.0
2030-03-15 11:30:00,11750.0,11750.0,0.0
2030-03-15 11:45:00,11750.0,11750.0,0.0
2030-03-15 12:00:00,11750.0,11750.0,0.0
2030-03-15 12:15:00,11750.0,11750.0,0.0
2030-03-15 12:30:00,11750.0,11750.0,0.0
2030-03-15 12:45:00,11750.0,11750.0,0.0
2030-03-15 13:00:00,11750.0,11750.0,0.0
2030-03-15 13:15:00,11750.0,11750.0,0.0
2030-03-15 13:30:00,11750.0,11750.0,0.0
2030-03-15 13:45:00,11750.0,11750.0,0.0
2030-03-15 14:00:00,11750.0,11750.0,0.0
2030-03-15 14:15:00,11750.0,11750.0,0.0
2030-03-15 14:30:00,11750.0,11750.0,0.0
2030-03-15 14:45:00,11750.0,11750.0,0.0
2030-03-15 15:00:00,11750.0,11750.0,0.0
2030-03-15 15:15:00,11750.0,11750.0,0.0
2030-03-15 15:30:00,11750.0,11750.0,0.0
2030-03-15 15:45:00,11750.0,11750.0,0.0
2030-03-15 16:00:00,11750.0,11750.0,0.0
2030-03-15 16:15:00,11750.0,11750.0,0.0
2030-03-15 16:30:00,11750.0,11750.0,0.0
2030-03-15 16:45:00,11750.0,11750.0,0.0
2030-03-15 17:00:00,11750.0,11750.0,0.0
2030-03-15 17:15:00,11750.0,11750.0,0.0
2030-03-15 17:30:00,11750.0,11750.0,0.0
2030-03-15 17:45:00,11750.0,11750.0,0.0
2030-03-15 18:00:00,11750.0,11750.0,0.0
2030-03-15 18:15:00,11750.0,11750.0,0.0
2030-03-15 18:30:00,11750.0,11750.0,0.0
2030-03-15 18:45:00,11750.0,11750.0,0.0
2030-03-15 19:00:00,11750.0,11750.0,0.0
2030-03-15 19:15:00,11750.0,11750.0,0.0
2030-03-15 19:30:00,11750.0,11750.0,0.0
2030-03-15 19:45:00,11750.0,11750.0,0.0
2030-03-15 20:00:00,11750.0,11750.0,0.0
2030-03-15 20:15:00,11750.0,11750.0,0.0
2030-03-15 20:30:00,11750.0,11750.0,0.0
2030-03-15 20:45:00,11750.0,11750.0,0.0
2030-03-15 21:00:00,11750.0,11750.0,0.0
2030-03-15 21:15:00,11750.0,11750.0,0.0
2030-03-15 21:30:00,11750.0,11750.0,0.0
2030-03-15 21:45:00,11750.0,11750.0,0.0
2030-03-15 22:00:00,11750.0,11750.0,0.0
2030-03-15 22:15:00,11750.0,11750.0,0.0
2030-03-15 22:30:00,11750.0,11750.0,0.0
2030-03-15 22:45:00,11750.0,11750.0,0.0
2030-03-15 23:00:00,11750.0,11750.0,0.0
2030-03-15 23:15:00,11750.0,11750.0,0.0
2030-03-15 23:30:00,11750.0,11750.0,0.0
2030-03-15 23:45:00,11750.0,11750.0,0.0
2030-03-16 00:00:00,11750.0,11750.0,0.0
2030-03-16 00:15:00,11750.0,11750.0,0.0
2030-03-16 00:30:00,11750.0,11750.0,0.0
2030-03-16 00:45:00,11750.0,11750.0,0.0
2030-03-16 01:00:00,11750.0,11750.0,0.0
2030-03-16 01:15:00,11750.0,11750.0,0.0
2030-03-16 01:30:00,11750.0,11750.0,0.0
2030-03-16 01:45:00,11750.0,11750.0,0.0
2030-03-16 02:00:00,11750.0,11750.0,0.0
2030-03-16 02:15:00,11750.0,11750.0,0.0
2030-03-16 02:30:00,11750.0,11750.0,0.0
2030-03-16 02:45:00,11750.0,11750.0,0.0
2030-03-16 03:00:00,11750.0,11750.0,0.0
2030-03-16 03:15:00,11750.0,11750.0,0.0
2030-03-16 03:30:00,11750.0,11750.0,0.0
2030-03-16 03:45:00,11750.0,11750.0,0.0
2030-03-16 04:00:00,11750.0,11750.0,0.0
2030-03-16 04:15:00,11750.0,11750.0,0.0
2030-03-16 04:30:00,11750.0,11750.0,0.0
2030-03-16 04:45:00,11750.0,11750.0,0.0
2030-03-16 05:00:00,11750.0,11750.0,0.0
2030-03-16 05:15:00,11750.0,11750.0,0.0
2030-03-16 05:30:00,11750.0,11750.0,0.0
2030-03-16 05:45:00,11750.0,11750.0,0.0
2030-03-16 06:00:00,11750.0,11750.0,0.0
2030-03-16 06:15:00,11750.0,11750.0,0.0
2030-03-16 06:30:00,11750.0,11750.0,0.0
2030-03-16 06:45:00,11750.0,11750.0,0.0
2030-03-16 07:00:00,11750.0,11750.0,0.0
2030-03-16 07:15:00,11750.0,11750.0,0.0
2030-03-16 07:30:00,11750.0,11750.0,0.0
2030-03-16 07:45:00,11750.0,11750.0,0.0
2030-03-16 08:00:00,11750.0,11750.0,0.0
2030-03-16 08:15:00,11750.0,11750.0,0.0
2030-03-16 08:30:00,11750.0,11750.0,0.0
2030-03-16 08:45:00,11750.0,11750.0,0.0
2030-03-16 09:00:00,11750.0,11750.0,0.0
2030-03-16 09:15:00,11750.0,11750.0,0.0
2030-03-16 09:30:00,11750.0,11750.0,0.0
2030-03-16 09:45:00,11750.0,11750.0,0.0
2030-03-16 10:00:00,11750.0,11750.0,0.0
2030-03-16 10:15:00,11750.0,11750.0,0.0
2030-03-16 10:30:00,11750.0,11750.0,0.0
2030-03-16 10:45:00,11750.0,11750.0,0.0
2030-03-16 11:00:00,11750.0,11750.0,0.0
2030-03-16 11:15:00,11750.0,11750.0,0.0
2030-03-16 11:30:00,11750.0,11750.0,0.0
2030-03-16 11:45:00,11750.0,11750.0,0.0
2030-03-16 12:00:00,11750.0,6027.138009971426,-5722.861990028574
2030-03-16 12:15:00,11750.0,6026.818113905776,-5723.181886094224
2030-03-16 12:30:00,11750.0,5977.299392789022,-5772.700607210978
2030-03-16 12:45:00,11750.0,6429.6654110989875,-5320.3345889010125
2030-03-16 13:00:00,11750.0,6206.419841686069,-5543.580158313931
2030-03-16 13:15:00,11750.0,6950.642663923885,-4799.357336076115
2030-03-16 13:30:00,11750.0,7268.82578324305,-4481.17421675695
2030-03-16 13:45:00,11750.0,7384.438054130147,-4365.561945869853
2030-03-16 14:00:00,11750.0,7882.8511592917275,-3867.1488407082725
2030-03-16 14:15:00,11750.0,8244.738627585375,-3505.261372414625
2030-03-16 14:30:00,11750.0,8404.415276571432,-3345.5847234285684
2030-03-16 14:45:00,11750.0,8240.295729089998,-3509.7042709100024
2030-03-16 15:00:00,11750.0,8591.271893943827,-3158.7281060561727
2030-03-16 15:15:00,11750.0,8635.499331738883,-3114.5006682611165
2030-03-16 15:30:00,11750.0,8892.424538679621,-2857.575461320379
2030-03-16 15:45:00,11750.0,8870.360566656334,-2879.6394333436656
2030-03-16 16:00:00,11750.0,8205.515883126474,-3544.4841168735256
2030-03-16 16:15:00,11750.0,7594.746533605932,-4155.253466394068
2030-03-16 16:30:00,11750.0,6969.924351569742,-4780.075648430258
2030-03-16 16:45:00,11750.0,6191.096891450885,-5558.903108549115
2030-03-16 17:00:00,11750.0,5660.956994368173,-6089.043005631827
2030-03-16 17:15:00,11750.0,4944.1744438958995,-6805.8255561041005
2030-03-16 17:30:00,11750.0,4448.025806619327,-7301.974193380673
2030-03-16 17:45:00,11750.0,3914.3617112926368,-7835.638288707363
2030-03-16 18:00:00,11750.0,3810.785865295151,-7939.214134704849
2030-03-16 18:15:00,11750.0,4048.1952889970125,-7701.8047110029875
2030-03-16 18:30:00,11750.0,4196.88578397948,-7553.11421602052
2030-03-16 18:45:00,11750.0,4263.072498326494,-7486.927501673506
2030-03-16 19:00:00,11750.0,4251.614228611601,-7498.385771388399
2030-03-16 19:15:00,11750.0,4873.929360436436,-6876.070639563564
2030-03-16 19:30:00,11750.0,5370.786029049839,-6379.213970950161
2030-03-16 19:45:00,11750.0,5954.781316218214,-5795.218683781786
2030-03-16 20:00:00,11750.0,6748.839968849137,-5001.160031150863
2030-03-16 20:15:00,11750.0,7129.460301613322,-4620.539698386678
2030-03-16 20:30:00,11750.0,7642.004108251727,-4107.995891748273
2030-03-16 20:45:00,11750.0,7998.082295880213,-3751.9177041197872
2030-03-16 21:00:00,11750.0,8286.938692593096,-3463.0613074069042
2030-03-16 21:15:00,11750.0,8712.141878062612,-3037.858121937388
2030-03-16 21:30:00,11750.0,9175.02749500922,-2574.9725049907793
2030-03-16 21:45:00,11750.0,9435.013058853852,-2314.9869411461477
2030-03-16 22:00:00,11750.0,9194.974218468837,-2555.0257815311634
2030-03-16 22:15:00,11750.0,9408.929200020004,-2341.070799979996
2030-03-16 22:30:00,11750.0,9766.682812651175,-1983.3171873488245
2030-03-16 22:45:00,11750.0,10254.467710204743,-1495.5322897952574
2030-03-16 23:00:00,11750.0,10543.23419202126,-1206.7658079787398
2030-03-16 23:15:00,11750.0,11006.531720243627,-743.4682797563728
2030-03-16 23:30:00,11750.0,11163.0186600429,-586.9813399570994
2030-03-16 23:45:00,11750.0,11438.017491988237,-311.98250801176255
2030-03-17 00:00:00,11750.0,11750.0,0.0
2030-03-17 00:15:00,11750.0,11750.0,0.0
2030-03-17 00:30:00,11750.0,11750.0,0.0
2030-03-17 00:45:00,11750.0,11750.0,0.0
2030-03-17 01:00:00,11750.0,11750.0,0.0
2030-03-17 01:15:00,11750.0,11750.0,0.0
2030-03-17 01:30:00,11750.0,11750.0,0.0
2030-03-17 01:45:00,11750.0,11750.0,0.0
2030-03-17 02:00:00,11750.0,11750.0,0.0
2030-03-17 02:15:00,11750.0,11750.0,0.0
2030-03-17 02:30:00,11750.0,11750.0,0.0
2030-03-17 02:45:00,11750.0,11750.0,0.0
2030-03-17 03:00:00,11750.0,11750.0,0.0
2030-03-17 03:15:00,11750.0,11750.0,0.0
2030-03-17 03:30:00,11750.0,11750.0,0.0
2030-03-17 03:45:00,11750.0,11750.0,0.0
2030-03-17 04:00:00,11750.0,11750.0,0.0
2030-03-17 04:15:00,11750.0,11750.0,0.0
2030-03-17 04:30:00,11750.0,11750.0,0.0
2030-03-17 04:45:00,11750.0,11750.0,0.0
2030-03-17 05:00:00,11750.0,11750.0,0.0
2030-03-17 05:15:00,11750.0,11750.0,0.0
2030-03-17 05:30:00,11750.0,11750.0,0.0
2030-03-17 05:45:00,11750.0,11750.0,0.0
2030-03-17 06:00:00,11750.0,11750.0,0.0
2030-03-17 06:15:00,11750.0,11750.0,0.0
2030-03-17 06:30:00,11750.0,11750.0,0.0
2030-03-17 06:45:00,11750.0,11750.0,0.0
2030-03-17 07:00:00,11750.0,11750.0,0.0
2030-03-17 07:15:00,11750.0,11750.0,0.0
2030-03-17 07:30:00,11750.0,11750.0,0.0
2030-03-17 07:45:00,11750.0,11750.0,0.0
2030-03-17 08:00:00,11750.0,11750.0,0.0
2030-03-17 08:15:00,11750.0,11750.0,0.0
2030-03-17 08:30:00,11750.0,11750.0,0.0
2030-03-17 08:45:00,11750.0,11750.0,0.0
2030-03-17 09:00:00,11750.0,11750.0,0.0
2030-03-17 09:15:00,11750.0,11750.0,0.0
2030-03-17 09:30:00,11750.0,11750.0,0.0
2030-03-17 09:45:00,11750.0,11750.0,0.0
2030-03-17 10:00:00,11750.0,11750.0,0.0
2030-03-17 10:15:00,11750.0,11750.0,0.0
2030-03-17 10:30:00,11750.0,11750.0,0.0
2030-03-17 10:45:00,11750.0,11750.0,0.0
2030-03-17 11:00:00,11750.0,11750.0,0.0
2030-03-17 11:15:00,11750.0,11750.0,0.0
2030-03-17 11:30:00,11750.0,11750.0,0.0
2030-03-17 11:45:00,11750.0,11750.0,0.0
2030-03-17 12:00:00,11750.0,11750.0,0.0
2030-03-17 12:15:00,11750.0,11750.0,0.0
2030-03-17 12:30:00,11750.0,11750.0,0.0
2030-03-17 12:45:00,11750.0,11750.0,0.0
2030-03-17 13:00:00,11750.0,11750.0,0.0
2030-03-17 13:15:00,11750.0,11750.0,0.0
2030-03-17 13:30:00,11750.0,11750.0,0.0
2030-03-17 13:45:00,11750.0,11750.0,0.0
2030-03-17 14:00:00,11750.0,11750.0,0.0
2030-03-17 14:15:00,11750.0,11750.0,0.0
2030-03-17 14:30:00,11750.0,11750.0,0.0
2030-03-17 14:45:00,11750.0,11750.0,0.0
2030-03-17 15:00:00,11750.0,11750.0,0.0
2030-03-17 15:15:00,11750.0,11750.0,0.0
2030-03-17 15:30:00,11750.0,11750.0,0.0
2030-03-17 15:45:00,11750.0,11750.0,0.0
2030-03-17 16:00:00,11750.0,11750.0,0.0
2030-03-17 16:15:00,11750.0,11750.0,0.0
2030-03-17 16:30:00,11750.0,11750.0,0.0
2030-03-17 16:45:00,11750.0,11750.0,0.0
2030-03-17 17:00:00,11750.0,11750.0,0.0
2030-03-17 17:15:00,11750.0,11750.0,0.0
2030-03-17 17:30:00,11750.0,11750.0,0.0
2030-03-17 17:45:00,11750.0,11750.0,0.0
2030-03-17 18:00:00,11750.0,6328.916675888477,-5421.083324111523
2030-03-17 18:15:00,11750.0,6347.257469660326,-5402.742530339674
2030-03-17 18:30:00,11750.0,6231.315833504101,-5518.684166495899
2030-03-17 18:45:00,11750.0,6161.153011691065,-5588.846988308935
2030-03-17 19:00:00,11750.0,6360.290314087226,-5389.709685912774
2030-03-17 19:15:00,11750.0,6770.362085837649,-4979.637914162351
2030-03-17 19:30:00,11750.0,7258.991339724529,-4491.008660275471
2030-03-17 19:45:00,11750.0,7722.079939552823,-4027.920060447177
2030-03-17 20:00:00,11750.0,8199.735555998646,-3550.2644440013537
2030-03-17 20:15:00,11750.0,8859.309124145231,-2890.690875854769
2030-03-17 20:30:00,11750.0,9084.799831531094,-2665.2001684689058
2030-03-17 20:45:00,11750.0,9392.252640509003,-2357.747359490997
2030-03-17 21:00:00,11750.0,9805.422084943963,-1944.5779150560375
2030-03-17 21:15:00,11750.0,9593.779193538012,-2156.220806461988
2030-03-17 21:30:00,11750.0,9724.877065241486,-2025.122934758514
2030-03-17 21:45:00,11750.0,9598.199802025505,-2151.800197974495
2030-03-17 22:00:00,11750.0,9841.930904996341,-1908.0690950036587
2030-03-17 22:15:00,11750.0,10203.295601984475,-1546.704398015525
2030-03-17 22:30:00,11750.0,10782.963573631583,-967.0364263684169
2030-03-17 22:45:00,11750.0,11137.635205771432,-612.3647942285679
2030-03-17 23:00:00,11750.0,11436.68276563107,-313.31723436892935
2030-03-17 23:15:00,11750.0,11750.0,0.0
2030-03-17 23:30:00,11750.0,11750.0,0.0
2030-03-17 23:45:00,11750.0,11706.332866998911,-43.66713300108859
2030-03-18 00:00:00,11750.0,11750.0,0.0
2030-03-18 00:15:00,11750.0,11750.0,0.0
2030-03-18 00:30:00,11750.0,11750.0,0.0
2030-03-18 00:45:00,11750.0,11750.0,0.0
2030-03-18 01:00:00,11750.0,11750.0,0.0
2030-03-18 01:15:00,11750.0,11750.0,0.0
2030-03-18 01:30:00,11750.0,11750.0,0.0
2030-03-18 01:45:00,11750.0,11750.0,0.0
2030-03-18 02:00:00,11750.0,11750.0,0.0
2030-03-18 02:15:00,11750.0,11750.0,0.0
2030-03-18 02:30:00,11750.0,11750.0,0.0
2030-03-18 02:45:00,11750.0,11750.0,0.0
2030-03-18 03:00:00,11750.0,11750.0,0.0
2030-03-18 03:15:00,11750.0,11750.0,0.0
2030-03-18 03:30:00,11750.0,11750.0,0.0
2030-03-18 03:45:00,11750.0,11750.0,0.0
2030-03-18 04:00:00,11750.0,11750.0,0.0
2030-03-18 04:15:00,11750.0,11750.0,0.0
2030-03-18 04:30:00,11750.0,11750.0,0.0
2030-03-18 04:45:00,11750.0,11750.0,0.0
2030-03-18 05:00:00,11750.0,11750.0,0.0
2030-03-18 05:15:00,11750.0,11750.0,0.0
2030-03-18 05:30:00,11750.0,11750.0,0.0
2030-03-18 05:45:00,11750.0,11750.0,0.0
2030-03-18 06:00:00,11750.0,11750.0,0.0
2030-03-18 06:15:00,11750.0,11750.0,0.0
2030-03-18 06:30:00,11750.0,11750.0,0.0
2030-03-18 06:45:00,11750.0,11750.0,0.0
2030-03-18 07:00:00,11750.0,11750.0,0.0
2030-03-18 07:15:00,11750.0,11750.0,0.0
2030-03-18 07:30:00,11750.0,11750.0,0.0
2030-03-18 07:45:00,11750.0,11750.0,0.0
2030-03-18 08:00:00,11750.0,11750.0,0.0
2030-03-18 08:15:00,11750.0,11750.0,0.0
2030-03-18 08:30:00,11750.0,11750.0,0.0
2030-03-18 08:45:00,11750.0,11750.0,0.0
2030-03-18 09:00:00,11750.0,11750.0,0.0
2030-03-18 09:15:00,11750.0,11750.0,0.0
2030-03-18 09:30:00,11750.0,11750.0,0.0
2030-03-18 09:45:00,11750.0,11750.0,0.0
2030-03-18 10:00:00,11750.0,11750.0,0.0
2030-03-18 10:15:00,11750.0,11750.0,0.0
2030-03-18 10:30:00,11750.0,11750.0,0.0
2030-03-18 10:45:00,11750.0,11750.0,0.0
2030-03-18 11:00:00,11750.0,11750.0,0.0
2030-03-18 11:15:00,11750.0,11750.0,0.0
2030-03-18 11:30:00,11750.0,11750.0,0.0
2030-03-18 11:45:00,11750.0,11750.0,0.0
2030-03-18 12:00:00,11750.0,11750.0,0.0
2030-03-18 12:15:00,11750.0,11750.0,0.0
2030-03-18 12:30:00,11750.0,11750.0,0.0
2030-03-18 12:45:00,11750.0,11750.0,0.0
2030-03-18 13:00:00,11750.0,11750.0,0.0
2030-03-18 13:15:00,11750.0,11750.0,0.0
2030-03-18 13:30:00,11750.0,11750.0,0.0
2030-03-18 13:45:00,11750.0,11750.0,0.0
2030-03-18 14:00:00,11750.0,11750.0,0.0
2030-03-18 14:15:00,11750.0,11750.0,0.0
2030-03-18 14:30:00,11750.0,11750.0,0.0
2030-03-18 14:45:00,11750.0,11750.0,0.0
2030-03-18 15:00:00,11750.0,11750.0,0.0
2030-03-18 15:15:00,11750.0,11750.0,0.0
2030-03-18 15:30:00,11750.0,11750.0,0.0
2030-03-18 15:45:00,11750.0,11750.0,0.0
2030-03-18 16:00:00,11750.0,11750.0,0.0
2030-03-18 16:15:00,11750.0,11750.0,0.0
2030-03-18 16:30:00,11750.0,11750.0,0.0
2030-03-18 16:45:00,11750.0,11750.0,0.0
2030-03-18 17:00:00,11750.0,11750.0,0.0
2030-03-18 17:15:00,11750.0,11750.0,0.0
2030-03-18 17:30:00,11750.0,11750.0,0.0
2030-03-18 17:45:00,11750.0,11750.0,0.0
2030-03-18 18:00:00,11750.0,11750.0,0.0
2030-03-18 18:15:00,11750.0,11750.0,0.0
2030-03-18 18:30:00,11750.0,0.0,-11750.0
2030-03-18 18:45:00,11750.0,0.0,-11750.0
2030-03-18 19:00:00,11750.0,0.0,-11750.0
2030-03-18 19:15:00,11750.0,0.0,-11750.0
2030-03-18 19:30:00,11750.0,0.0,-11750.0
2030-03-18 19:45:00,11750.0,0.0,-11750.0
2030-03-18 20:00:00,11750.0,0.0,-11750.0
2030-03-18 20:15:00,11750.0,0.0,-11750.0
2030-03-18 20:30:00,11750.0,254.06912563199876,-11495.930874368001
2030-03-18 20:45:00,11750.0,631.3074862049489,-11118.692513795051
2030-03-18 21:00:00,11750.0,806.6292175757644,-10943.370782424236
2030-03-18 21:15:00,11750.0,1077.2721073546782,-10672.727892645322
2030-03-18 21:30:00,11750.0,1451.0779140141894,-10298.92208598581
2030-03-18 21:45:00,11750.0,1694.5645330129028,-10055.435466987097
2030-03-18 22:00:00,11750.0,1592.37537470007,-10157.62462529993
2030-03-18 22:15:00,11750.0,1780.122347626504,-9969.877652373496
2030-03-18 22:30:00,11750.0,1987.6743124217937,-9762.325687578206
2030-03-18 22:45:00,11750.0,2260.6206809779796,-9489.37931902202
2030-03-18 23:00:00,11750.0,2709.937711173985,-9040.062288826015
2030-03-18 23:15:00,11750.0,2833.249437718474,-8916.750562281526
2030-03-18 23:30:00,11750.0,2900.4481837317,-8849.5518162683
2030-03-18 23:45:00,11750.0,3197.6945989770375,-8552.305401022963
2030-03-19 00:00:00,11750.0,3823.444288252431,-7926.555711747569
2030-03-19 00:15:00,11750.0,4192.918903669695,-7557.081096330305
2030-03-19 00:30:00,11750.0,4410.556925479329,-7339.443074520671
2030-03-19 00:45:00,11750.0,4437.138699845566,-7312.861300154434
2030-03-19 01:00:00,11750.0,4392.287893212743,-7357.712106787257
2030-03-19 01:15:00,11750.0,4844.729689809854,-6905.270310190146
2030-03-19 01:30:00,11750.0,5015.082724778849,-6734.917275221151
2030-03-19 01:45:00,11750.0,5135.113042187942,-6614.886957812058
2030-03-19 02:00:00,11750.0,5367.471399396098,-6382.528600603902
2030-03-19 02:15:00,11750.0,5571.707226818067,-6178.292773181933
2030-03-19 02:30:00,11750.0,5712.308252715028,-6037.691747284972
2030-03-19 02:45:00,11750.0,5645.272418766699,-6104.727581233301
2030-03-19 03:00:00,11750.0,5357.707831171253,-6392.292168828747
2030-03-19 03:15:00,11750.0,5358.287298168101,-6391.712701831899
2030-03-19 03:30:00,11750.0,5322.184463498975,-6427.815536501025
2030-03-19 03:45:00,11750.0,5331.245784418519,-6418.754215581481
2030-03-19 04:00:00,11750.0,5226.971986864498,-6523.028013135502
2030-03-19 04:15:00,11750.0,5197.55755550169,-6552.44244449831
2030-03-19 04:30:00,11750.0,5191.527701177265,-6558.472298822735
2030-03-19 04:45:00,11750.0,5062.808571646683,-6687.191428353317
2030-03-19 05:00:00,11750.0,4844.979593426951,-6905.020406573049
2030-03-19 05:15:00,11750.0,4745.123209414514,-7004.876790585486
2030-03-19 05:30:00,11750.0,4636.561254356954,-7113.438745643046
2030-03-19 05:45:00,11750.0,4527.957389925688,-7222.042610074312
2030-03-19 06:00:00,11750.0,4422.392070085774,-7327.607929914226
2030-03-19 06:15:00,11750.0,4406.1878667407,-7343.8121332593
2030-03-19 06:30:00,11750.0,4300.984828040607,-7449.015171959393
2030-03-19 06:45:00,11750.0,4509.945193419145,-7240.054806580855
2030-03-19 07:00:00,11750.0,4978.393924674045,-6771.606075325955
2030-03-19 07:15:00,11750.0,5469.26110041191,-6280.73889958809
2030-03-19 07:30:00,11750.0,6105.122372389747,-5644.877627610253
2030-03-19 07:45:00,11750.0,6884.389154634653,-4865.610845365347
2030-03-19 08:00:00,11750.0,7659.318053141442,-4090.681946858558
2030-03-19 08:15:00,11750.0,8296.666822862544,-3453.333177137456
2030-03-19 08:30:00,11750.0,9160.499970186846,-2589.5000298131545
2030-03-19 08:45:00,11750.0,10074.666443940734,-1675.333556059266
2030-03-19 09:00:00,11750.0,10805.504690652731,-944.4953093472686
2030-03-19 09:15:00,11750.0,11282.283778122033,-467.71622187796675
2030-03-19 09:30:00,11750.0,11750.0,0.0
2030-03-19 09:45:00,11750.0,11750.0,0.0
2030-03-19 10:00:00,11750.0,11750.0,0.0
2030-03-19 10:15:00,11750.0,11750.0,0.0
2030-03-19 10:30:00,11750.0,11750.0,0.0
2030-03-19 10:45:00,11750.0,11750.0,0.0
2030-03-19 11:00:00,11750.0,11750.0,0.0
2030-03-19 11:15:00,11750.0,11750.0,0.0
2030-03-19 11:30:00,11750.0,11750.0,0.0
2030-03-19 11:45:00,11750.0,11750.0,0.0
2030-03-19 12:00:00,11750.0,11750.0,0.0
2030-03-19 12:15:00,11750.0,11750.0,0.0
2030-03-19 12:30:00,11750.0,11750.0,0.0
